"year","name","value"
1872,"Honor",3.23955669224211
1872,"LEGISLATIVE",3.23955669224211
1872,"MONDAY",3.23955669224211
1872,"J.",3.23955669224211
1872,"January",3.15430520034101
1872,"LYING",3.15430520034101
1872,"FRIDAY",3.15430520034101
1872,"QUOTATIONS",3.0690537084399
1872,"LATEST",3.0690537084399
1872,"DOCKS",3.0690537084399
1872,"public",3.0690537084399
1872,"From",3.0690537084399
1872,"Excellency",3.0690537084399
1872,"Slip",3.0690537084399
1872,"Accord",3.0690537084399
1872,"MARKET",2.98380221653879
1872,"W.",2.98380221653879
1872,"TUESDAY",2.89855072463768
1872,"T.",2.89855072463768
1872,"Patent",2.89855072463768
1872,"news",2.89855072463768
1872,"tin",2.89855072463768
1872,"VESSELS",2.81329923273657
1872,"WEDNESDAY",2.81329923273657
1872,"Times",2.81329923273657
1872,"mail",2.81329923273657
1872,"October",2.81329923273657
1872,"OF",2.72804774083546
1872,"Saigon",2.72804774083546
1872,"str",2.72804774083546
1872,"Manila",2.72804774083546
1872,"a.",2.64279624893436
1872,"ami",2.64279624893436
1872,"tlie",2.64279624893436
1872,"Ist",2.55754475703325
1872,"new",2.55754475703325
1872,"Do",2.55754475703325
1872,"THURSDAY",2.55754475703325
1872,"made",2.55754475703325
1872,"time",2.38704177323103
1872,"MARCH",2.38704177323103
1872,"December",2.38704177323103
1872,"APRIL",2.38704177323103
1872,"LONDON",2.38704177323103
1872,"week",2.38704177323103
1872,"brig",2.30179028132992
1872,"Tuesday",2.30179028132992
1872,"Chief",2.30179028132992
1872,"to-day",2.30179028132992
1872,"AUGUST",2.21653878942881
1872,"TIMES",2.21653878942881
1872,"N.",2.21653878942881
1872,"thr",2.21653878942881
1872,"French",2.21653878942881
1872,"schooner",2.21653878942881
1872,"ITEMS",2.21653878942881
1872,"twist",2.21653878942881
1872,"New",2.21653878942881
1872,"JANUARY",2.21653878942881
1872,"Rangoon",2.21653878942881
1872,"White",2.21653878942881
1872,"I.",2.21653878942881
1872,"Ships",2.21653878942881
1872,"letter",2.13128729752771
1872,"b.",2.13128729752771
1872,"FEBRUARY",2.13128729752771
1872,"received",2.13128729752771
1872,"tbe",2.13128729752771
1872,"SUMMARY",2.13128729752771
1872,"WHARVES",2.13128729752771
1872,"JULY",2.13128729752771
1872,"Jan.",2.13128729752771
1872,"Justice",2.13128729752771
1872,"place",2.13128729752771
1872,"PAPERS",2.0460358056266
1872,"Calcutta",2.0460358056266
1872,"Court",2.0460358056266
1872,"Java",2.0460358056266
1872,"PARIS",1.96078431372549
1872,"September",1.96078431372549
1872,"year",1.96078431372549
1872,"lor",1.96078431372549
1872,"Shirtings",1.96078431372549
1872,"Black",1.96078431372549
1872,"Jardine",1.96078431372549
1872,"A.",1.96078431372549
1872,"meeting",1.96078431372549
1872,"li",1.96078431372549
1872,"day",1.96078431372549
1872,"November",1.96078431372549
1872,"papers",1.96078431372549
1872,"SEPTEMBER",1.96078431372549
1872,"AND",1.96078431372549
1872,"Mr",1.87553282182438
1872,"paper",1.87553282182438
1872,"next",1.87553282182438
1872,"Police",1.87553282182438
1872,"Troops",1.87553282182438
1872,"Spanish",1.87553282182438
1872,"report",1.87553282182438
1872,"port",1.87553282182438
1872,"DECEMBER",1.87553282182438
1872,"apt",1.87553282182438
1872,"K.",1.87553282182438
1872,"present",1.87553282182438
1872,"much",1.79028132992327
1872,"learn",1.79028132992327
1872,"NOVEMBER",1.79028132992327
1872,"FORTNIGHTS",1.79028132992327
1872,"Treasurer",1.79028132992327
1872,"Sago",1.79028132992327
1872,"News",1.79028132992327
1874,"steamer",62.5215889464594
1874,"gt",49.740932642487
1874,"British",38.6873920552677
1874,"lt",24.8704663212435
1874,"Capt",20.9844559585492
1874,"arrived",20.1208981001727
1874,"morning",15.8894645941278
1874,"Wharf",15.4576856649396
1874,"M.",13.4715025906736
1874,"inst",13.4715025906736
1874,"tons",12.9533678756477
1874,"yesterday",12.9533678756477
1874,"commander",12.0034542314335
1874,"Hongkong",10.7081174438687
1874,"Dock",10.4490500863558
1874,"Singapore",9.41278065630397
1874,"following",9.32642487046632
1874,"wharf",9.24006908462867
1874,"Tiik",8.98100172711572
1874,"instant",8.46286701208981
1874,"H.",8.37651122625216
1874,"Editor",8.29015544041451
1874,"Pagar",8.29015544041451
1874,"SATURDAY",8.20379965457686
1874,"Bangkok",8.11744386873921
1874,"P.",8.03108808290155
1874,"anchored",7.9447322970639
1874,"Tanjong",7.9447322970639
1874,"last",7.7720207253886
1874,"roads",7.7720207253886
1874,"Thk",7.7720207253886
1874,"Daily",7.7720207253886
1874,"afternoon",7.7720207253886
1874,"Company",7.68566493955095
1874,"Mr.",7.51295336787565
1874,"consignees",6.99481865284974
1874,"Sarawak",6.73575129533679
1874,"Tin",6.73575129533679
1874,"Monday",6.47668393782383
1874,"Straits",6.30397236614853
1874,"London",6.30397236614853
1874,"PAPERS",6.21761658031088
1874,"Saturday",6.13126079447323
1874,"Sir",6.04490500863558
1874,"Companys",6.04490500863558
1874,"left",6.04490500863558
1874,"Malacca",5.95854922279793
1874,"ITEMS",5.95854922279793
1874,"Penang",5.95854922279793
1874,"From",5.87219343696028
1874,"Co.",5.78583765112263
1874,"Government",5.69948186528497
1874,"HARBOUR",5.52677029360967
1874,"April",5.35405872193437
1874,"Batavia",5.26770293609672
1874,"Times",5.26770293609672
1874,"Borneo",5.18134715025907
1874,"Sunday",5.18134715025907
1874,"Calcutta",4.83592400690846
1874,"Dutch",4.83592400690846
1874,"mail",4.83592400690846
1874,"May",4.74956822107081
1874,"OF",4.66321243523316
1874,"Saigon",4.66321243523316
1874,"S.",4.66321243523316
1874,"Captain",4.57685664939551
1874,"barque",4.49050086355786
1874,"June",4.49050086355786
1874,"March",4.49050086355786
1874,"received",4.40414507772021
1874,"July",4.40414507772021
1874,"STRAITS",4.40414507772021
1874,"SHIPPING",4.31778929188256
1874,"th",4.31778929188256
1874,"AT",4.31778929188256
1874,"VESSELS",4.31778929188256
1874,"MONDAY",4.31778929188256
1874,"O.",4.2314335060449
1874,"Tuesday",4.2314335060449
1874,"DOCK",4.2314335060449
1874,"QUOTATIONS",4.14507772020725
1874,"TUESDAY",4.14507772020725
1874,"Departures",4.14507772020725
1874,"In",4.14507772020725
1874,"LATEST",3.97236614853195
1874,"FRIDAY",3.97236614853195
1874,"Manila",3.97236614853195
1874,"apt",3.97236614853195
1874,"Pepper",3.8860103626943
1874,"JAVA",3.8860103626943
1874,"LYING",3.8860103626943
1874,"THURSDAY",3.8860103626943
1874,"Colonial",3.79965457685665
1874,"MARKET",3.79965457685665
1874,"WEDNESDAY",3.79965457685665
1874,"W.",3.79965457685665
1874,"WHARVES",3.79965457685665
1874,"January",3.713298791019
1874,"aud",3.5405872193437
1874,"TIMES",3.36787564766839
1874,"His",3.28151986183074
1874,"French",3.28151986183074
1874,"LETTER",3.28151986183074
1874,"Canal",3.28151986183074
1874,"MALACCA",3.19516407599309
1874,"iv",3.19516407599309
1874,"Siamese",3.19516407599309
1874,"Governor",3.19516407599309
1874,"Slip",3.19516407599309
1874,"MEN-OF-WAR",3.19516407599309
1874,"Ist",3.10880829015544
1874,"Jardine",3.10880829015544
1874,"Patent",3.10880829015544
1874,"Bon",3.10880829015544
1874,"Suez",3.10880829015544
1874,"Accord",3.10880829015544
1874,"N.",3.02245250431779
1874,"Captains",3.02245250431779
1874,"ultimo",3.02245250431779
1874,"Spanish",3.02245250431779
1874,"new",3.02245250431779
1874,"Johore",3.02245250431779
1874,"Arribals",2.93609671848014
1874,"Council",2.93609671848014
1874,"Victoria",2.93609671848014
1874,"German",2.93609671848014
1874,"Names",2.84974093264249
1874,"tbe",2.84974093264249
1874,"tlie",2.84974093264249
1874,"Honble",2.84974093264249
1874,"February",2.76338514680484
1874,"tin-",2.76338514680484
1874,"I.",2.76338514680484
1874,"MARCH",2.67702936096718
1874,"Ships",2.67702936096718
1874,"J.",2.67702936096718
1874,"K.",2.67702936096718
1874,"letter",2.59067357512953
1874,"August",2.59067357512953
1874,"JUNE",2.59067357512953
1874,"October",2.59067357512953
1874,"SEPTEMBER",2.59067357512953
1874,"time",2.50431778929188
1874,"Acheen",2.50431778929188
1874,"war",2.50431778929188
1874,"ship",2.50431778929188
1874,"Sharpshooter",2.50431778929188
1874,"twist",2.50431778929188
1874,"JULY",2.50431778929188
1874,"port",2.50431778929188
1874,"evening",2.41796200345423
1874,"Pinang",2.41796200345423
1874,"APRIL",2.41796200345423
1874,"late",2.41796200345423
1874,"expected",2.41796200345423
1874,"DECEMBER",2.41796200345423
1874,"leave",2.33160621761658
1874,"telegram",2.33160621761658
1874,"en",2.33160621761658
1874,"Liverpool",2.33160621761658
1874,"JANUARY",2.33160621761658
1874,"Black",2.33160621761658
1874,"to-morrow",2.24525043177893
1874,"PARIS",2.24525043177893
1874,"FEBRUARY",2.24525043177893
1874,"Seng",2.24525043177893
1874,"OCTOBER",2.24525043177893
1874,"Tut",2.24525043177893
1874,"December",2.24525043177893
1874,"Translated",2.24525043177893
1874,"present",2.24525043177893
1874,"MAY",2.15889464594128
1874,"ami",2.15889464594128
1874,"A.",2.15889464594128
1874,"schooner",2.15889464594128
1874,"T.",2.15889464594128
1874,"public",2.15889464594128
1874,"General",2.15889464594128
1874,"lie",2.07253886010363
1874,"MANILA",2.07253886010363
1874,"Chinese",2.07253886010363
1874,"to-day",2.07253886010363
1874,"made",2.07253886010363
1874,"AUGUST",1.98618307426598
1874,"Surprise",1.98618307426598
1874,"read",1.98618307426598
1874,"lor",1.98618307426598
1874,"C.",1.98618307426598
1874,"II",1.98618307426598
1874,"brought",1.89982728842832
1874,"next",1.89982728842832
1874,"September",1.89982728842832
1874,"Sept.",1.89982728842832
1874,"Bth",1.89982728842832
1874,"route",1.89982728842832
1874,"New",1.89982728842832
1874,"China",1.89982728842832
1874,"Nov.",1.89982728842832
1874,"Rio",1.81347150259067
1874,"Tons",1.81347150259067
1875,"gt",55.6595744680851
1875,"steamer",49.1063829787234
1875,"lt",27.9148936170213
1875,"British",26.8936170212766
1875,"M.",16.2553191489362
1875,"H.",12.5106382978723
1875,"Mr.",12.3404255319149
1875,"Wharf",11.9148936170213
1875,"arrived",11.3191489361702
1875,"tons",11.063829787234
1875,"following",10.0425531914894
1875,"Capt",9.61702127659574
1875,"yesterday",9.36170212765957
1875,"Dock",9.19148936170213
1875,"Sir",9.02127659574468
1875,"commander",8.59574468085106
1875,"Hongkong",8.34042553191489
1875,"Singapore",8.17021276595745
1875,"SATURDAY",7.74468085106383
1875,"instant",7.48936170212766
1875,"afternoon",7.31914893617021
1875,"From",7.14893617021277
1875,"P.",6.80851063829787
1875,"morning",6.80851063829787
1875,"last",6.72340425531915
1875,"inst",6.46808510638298
1875,"His",6.38297872340426
1875,"S.",6.38297872340426
1875,"Bangkok",6.38297872340426
1875,"Straits",6.29787234042553
1875,"consignees",6.04255319148936
1875,"Editor",5.87234042553191
1875,"wharf",5.61702127659574
1875,"Saturday",5.61702127659574
1875,"Tiik",5.61702127659574
1875,"Thk",5.4468085106383
1875,"OF",5.36170212765957
1875,"Government",5.36170212765957
1875,"Captain",5.36170212765957
1875,"Company",5.27659574468085
1875,"Sunday",5.27659574468085
1875,"Penang",5.27659574468085
1875,"PAPERS",5.1063829787234
1875,"Times",5.1063829787234
1875,"Companys",5.1063829787234
1875,"Monday",5.02127659574468
1875,"ITEMS",5.02127659574468
1875,"barque",4.93617021276596
1875,"May",4.93617021276596
1875,"Tuesday",4.85106382978723
1875,"Colonial",4.85106382978723
1875,"Co.",4.85106382978723
1875,"Daily",4.85106382978723
1875,"London",4.76595744680851
1875,"July",4.76595744680851
1875,"Tin",4.76595744680851
1875,"AT",4.68085106382979
1875,"iv",4.68085106382979
1875,"Dutch",4.68085106382979
1875,"Governor",4.68085106382979
1875,"Tanjong",4.68085106382979
1875,"J.",4.68085106382979
1875,"SHIPPING",4.59574468085106
1875,"N.",4.59574468085106
1875,"HARBOUR",4.59574468085106
1875,"Honble",4.51063829787234
1875,"Sarawak",4.42553191489362
1875,"LYING",4.34042553191489
1875,"O.",4.25531914893617
1875,"Pagar",4.25531914893617
1875,"FRIDAY",4.25531914893617
1875,"VESSELS",4.17021276595745
1875,"DOCK",4.17021276595745
1875,"received",4.08510638297872
1875,"MONDAY",4.08510638297872
1875,"THURSDAY",4.08510638297872
1875,"WHARVES",4.08510638297872
1875,"Malacca",4
1875,"Council",4
1875,"STRAITS",4
1875,"Departures",4
1875,"April",4
1875,"K.",4
1875,"TUESDAY",3.91489361702128
1875,"WEDNESDAY",3.91489361702128
1875,"mail",3.91489361702128
1875,"Saigon",3.82978723404255
1875,"I.",3.82978723404255
1875,"Borneo",3.74468085106383
1875,"Officer",3.74468085106383
1875,"anchored",3.65957446808511
1875,"Batavia",3.65957446808511
1875,"ii",3.65957446808511
1875,"MEN-OF-WAR",3.65957446808511
1875,"Perak",3.57446808510638
1875,"Calcutta",3.57446808510638
1875,"A.",3.57446808510638
1875,"th",3.48936170212766
1875,"E.",3.48936170212766
1875,"Arrivals",3.48936170212766
1875,"LATEST",3.40425531914894
1875,"MARKET",3.40425531914894
1875,"New",3.40425531914894
1875,"In",3.40425531914894
1875,"JAVA",3.31914893617021
1875,"left",3.31914893617021
1875,"aud",3.23404255319149
1875,"Excellency",3.23404255319149
1875,"to-day",3.14893617021277
1875,"QUOTATIONS",3.06382978723404
1875,"T.",3.06382978723404
1875,"tbe",3.06382978723404
1875,"new",3.06382978723404
1875,"Secretary",3.06382978723404
1875,"March",3.06382978723404
1875,"Manila",2.97872340425532
1875,"roads",2.97872340425532
1875,"ami",2.97872340425532
1875,"December",2.97872340425532
1875,"tlie",2.97872340425532
1875,"Victoria",2.97872340425532
1875,"June",2.97872340425532
1875,"Bon",2.8936170212766
1875,"October",2.8936170212766
1875,"TIMES",2.80851063829787
1875,"Pepper",2.80851063829787
1875,"Jardine",2.80851063829787
1875,"Justice",2.80851063829787
1875,"Johore",2.80851063829787
1875,"telegram",2.72340425531915
1875,"August",2.72340425531915
1875,"JULY",2.72340425531915
1875,"China",2.72340425531915
1875,"COUNCIL",2.72340425531915
1875,"November",2.72340425531915
1875,"Accord",2.72340425531915
1875,"Captains",2.63829787234043
1875,"Andrew",2.63829787234043
1875,"MALACCA",2.5531914893617
1875,"AUGUST",2.5531914893617
1875,"ultimo",2.5531914893617
1875,"day",2.5531914893617
1875,"DECEMBER",2.5531914893617
1875,"SEPTEMBER",2.5531914893617
1875,"apt",2.5531914893617
1875,"held",2.46808510638298
1875,"B.",2.46808510638298
1875,"meeting",2.46808510638298
1875,"OCTOBER",2.46808510638298
1875,"present",2.46808510638298
1875,"made",2.46808510638298
1875,"PERAK",2.38297872340426
1875,"MAY",2.38297872340426
1875,"Clarke",2.38297872340426
1875,"published",2.38297872340426
1875,"AND",2.38297872340426
1875,"learn",2.29787234042553
1875,"FEBRUARY",2.29787234042553
1875,"en",2.29787234042553
1875,"Chief",2.29787234042553
1875,"JANUARY",2.29787234042553
1875,"Acting",2.21276595744681
1875,"LEGISLATIVE",2.21276595744681
1875,"NOVEMBER",2.21276595744681
1875,"French",2.21276595744681
1875,"India",2.21276595744681
1875,"January",2.21276595744681
1875,"APRIL",2.21276595744681
1875,"W.",2.21276595744681
1875,"JUNE",2.21276595744681
1875,"port",2.21276595744681
1875,"Naval",2.21276595744681
1875,"letter",2.12765957446809
1875,"MARCH",2.12765957446809
1875,"Legislative",2.12765957446809
1875,"Senior",2.12765957446809
1875,"route",2.12765957446809
1875,"tin-",2.12765957446809
1875,"ship",2.12765957446809
1875,"German",2.12765957446809
1875,"Limited",2.04255319148936
1875,"LETTER",2.04255319148936
1875,"Ist",2.04255319148936
1875,"Names",2.04255319148936
1875,"great",2.04255319148936
1875,"FORTNIGHTS",2.04255319148936
1875,"SUMMARY",2.04255319148936
1875,"William",2.04255319148936
1875,"report",2.04255319148936
1875,"public",2.04255319148936
1875,"Honor",1.95744680851064
1875,"next",1.95744680851064
1875,"PARIS",1.95744680851064
1875,"appears",1.95744680851064
1875,"Mr",1.95744680851064
1875,"Wednesday",1.95744680851064
1875,"Spanish",1.95744680851064
1875,"i.",1.95744680851064
1875,"Municipal",1.95744680851064
1875,"read",1.87234042553191
1876,"gt",48.6671744097487
1876,"steamer",41.4318354912414
1876,"lt",26.7326732673267
1876,"British",22.7722772277228
1876,"M.",19.6496572734196
1876,"Editor",15.4607768469155
1876,"H.",14.3183549124143
1876,"Mr.",13.7090632140137
1876,"Daily",13.7090632140137
1876,"Captain",13.5567402894136
1876,"instant",12.6428027418126
1876,"arrived",11.7288651942117
1876,"following",11.043412033511
1876,"last",9.9009900990099
1876,"Hongkong",9.5963442498096
1876,"yesterday",9.52018278750952
1876,"Times",9.44402132520944
1876,"Sir",9.36785986290937
1876,"morning",9.29169840060929
1876,"tons",9.21553693830922
1876,"commander",8.60624523990861
1876,"Singapore",7.61614623000762
1876,"From",7.38766184310739
1876,"P.",7.23533891850724
1876,"S.",7.08301599390708
1876,"ultimo",6.93069306930693
1876,"Thk",6.54988575780655
1876,"Straits",6.54988575780655
1876,"SATURDAY",6.47372429550647
1876,"His",6.32140137090632
1876,"Saturday",6.16907844630617
1876,"Honble",6.09291698400609
1876,"consignees",6.09291698400609
1876,"N.",5.78827113480579
1876,"dates",5.78827113480579
1876,"London",5.78827113480579
1876,"mail",5.40746382330541
1876,"Co.",5.25514089870526
1876,"Colonial",5.1028179741051
1876,"Wharf",5.1028179741051
1876,"ITEMS",5.02665651180503
1876,"barque",4.87433358720487
1876,"Government",4.87433358720487
1876,"J.",4.87433358720487
1876,"O.",4.7981721249048
1876,"Tiik",4.7981721249048
1876,"Monday",4.64584920030465
1876,"W.",4.56968773800457
1876,"Chinese",4.56968773800457
1876,"Penang",4.56968773800457
1876,"General",4.41736481340442
1876,"Batavia",4.34120335110434
1876,"A.",4.34120335110434
1876,"Bangkok",4.34120335110434
1876,"Dutch",4.34120335110434
1876,"April",4.34120335110434
1876,"Sunday",4.26504188880426
1876,"iv",4.18888042650419
1876,"HARBOUR",4.11271896420411
1876,"wharf",4.11271896420411
1876,"left",4.11271896420411
1876,"May",4.11271896420411
1876,"Manila",4.11271896420411
1876,"SHIPPING",4.03655750190404
1876,"T.",4.03655750190404
1876,"Governor",4.03655750190404
1876,"FRIDAY",3.88423457730388
1876,"acknowledged",3.73191165270373
1876,"TUESDAY",3.65575019040366
1876,"Departures",3.65575019040366
1876,"Sarawak",3.57958872810358
1876,"th",3.57958872810358
1876,"C.",3.57958872810358
1876,"day",3.57958872810358
1876,"COUNCIL",3.5034272658035
1876,"str",3.5034272658035
1876,"French",3.5034272658035
1876,"translated",3.5034272658035
1876,"passengers",3.42726580350343
1876,"In",3.42726580350343
1876,"Saigon",3.42726580350343
1876,"requested",3.42726580350343
1876,"JAVA",3.35110434120335
1876,"WEDNESDAY",3.35110434120335
1876,"Shanghai",3.35110434120335
1876,"THURSDAY",3.35110434120335
1876,"Dock",3.35110434120335
1876,"Malacca",3.27494287890328
1876,"Perak",3.27494287890328
1876,"Secretary",3.27494287890328
1876,"time",3.1987814166032
1876,"meeting",3.1987814166032
1876,"MONDAY",3.1987814166032
1876,"I.",3.1987814166032
1876,"mails",3.12261995430312
1876,"Cos",3.12261995430312
1876,"STRAITS",3.12261995430312
1876,"leave",3.04645849200305
1876,"TIMES",3.04645849200305
1876,"LEGISLATIVE",3.04645849200305
1876,"ii",3.04645849200305
1876,"afternoon",3.04645849200305
1876,"papers",3.04645849200305
1876,"received",2.97029702970297
1876,"anchored",2.97029702970297
1876,"Council",2.81797410510282
1876,"Pinang",2.81797410510282
1876,"New",2.81797410510282
1876,"Pagar",2.81797410510282
1876,"public",2.81797410510282
1876,"K.",2.81797410510282
1876,"made",2.81797410510282
1876,"R.",2.74181264280274
1876,"Tanjong",2.74181264280274
1876,"MEN-OF-WAR",2.74181264280274
1876,"March",2.74181264280274
1876,"letter",2.66565118050267
1876,"LETTER",2.66565118050267
1876,"brought",2.58948971820259
1876,"Ist",2.58948971820259
1876,"roads",2.58948971820259
1876,"Calcutta",2.58948971820259
1876,"Read",2.58948971820259
1876,"m.",2.58948971820259
1876,"Excellency",2.58948971820259
1876,"China",2.51332825590251
1876,"Spanish",2.51332825590251
1876,"new",2.51332825590251
1876,"report",2.51332825590251
1876,"Arrivals",2.51332825590251
1876,"to-morrow",2.43716679360244
1876,"ami",2.43716679360244
1876,"inst",2.43716679360244
1876,"July",2.43716679360244
1876,"DECEMBER",2.43716679360244
1876,"state",2.43716679360244
1876,"NOVEMBER",2.43716679360244
1876,"Tin",2.43716679360244
1876,"Borneo",2.36100533130236
1876,"Tuesday",2.36100533130236
1876,"lie",2.36100533130236
1876,"January",2.36100533130236
1876,"port",2.36100533130236
1876,"October",2.36100533130236
1876,"AND",2.36100533130236
1876,"Correspondent",2.28484386900229
1876,"AUGUST",2.28484386900229
1876,"MAY",2.28484386900229
1876,"Treasurer",2.28484386900229
1876,"MARCH",2.28484386900229
1876,"Friday",2.28484386900229
1876,"SEPTEMBER",2.28484386900229
1876,"take",2.20868240670221
1876,"original",2.20868240670221
1876,"next",2.20868240670221
1876,"MANILA",2.20868240670221
1876,"Where",2.20868240670221
1876,"OCTOBER",2.20868240670221
1876,"ol",2.20868240670221
1876,"Companys",2.20868240670221
1876,"On",2.13252094440213
1876,"read",2.13252094440213
1876,"issue",2.13252094440213
1876,"TO",2.13252094440213
1876,"OUR",2.13252094440213
1876,"JULY",2.13252094440213
1876,"Officer",2.13252094440213
1876,"December",2.13252094440213
1876,"to-day",2.13252094440213
1876,"place",2.13252094440213
1876,"intelligence",2.13252094440213
1876,"Mr",2.05635948210206
1876,"Names",2.05635948210206
1876,"Company",2.05635948210206
1876,"thr",2.05635948210206
1876,"en",2.05635948210206
1876,"Esq",2.05635948210206
1876,"held",2.05635948210206
1876,"APRIL",2.05635948210206
1876,"E.",2.05635948210206
1876,"JUNE",2.05635948210206
1876,"Translated",2.05635948210206
1876,"years",1.98019801980198
1876,"learn",1.98019801980198
1876,"Agents",1.98019801980198
1876,"PARIS",1.98019801980198
1876,"LATEST",1.98019801980198
1876,"MARKET",1.98019801980198
1876,"war",1.98019801980198
1876,"SUMMARY",1.98019801980198
1876,"tin-",1.98019801980198
1876,"Naval",1.98019801980198
1876,"Malay",1.9040365575019
1876,"Pepper",1.9040365575019
1876,"paper",1.9040365575019
1876,"Senior",1.9040365575019
1876,"alongside",1.9040365575019
1876,"route",1.9040365575019
1876,"Captains",1.9040365575019
1876,"FEBRUARY",1.9040365575019
1877,"gt",42.7661510464058
1877,"steamer",33.4849863512284
1877,"lt",27.024567788899
1877,"British",18.835304822566
1877,"Mr.",15.7415832575068
1877,"following",12.7388535031847
1877,"M.",12.6478616924477
1877,"Editor",12.3748862602366
1877,"Daily",12.1929026387625
1877,"H.",10.828025477707
1877,"last",9.1901728844404
1877,"Captain",9.09918107370337
1877,"instant",8.73521383075523
1877,"From",8.3712465878071
1877,"tons",8.28025477707006
1877,"arrived",8.098271155596
1877,"morning",7.64331210191083
1877,"Saturday",7.55232029117379
1877,"Sir",7.00636942675159
1877,"Singapore",6.73339399454049
1877,"Hongkong",6.55141037306642
1877,"London",6.46041856232939
1877,"commander",6.18744313011829
1877,"Times",6.18744313011829
1877,"S.",6.00545950864422
1877,"Penang",5.82347588717016
1877,"yesterday",5.73248407643312
1877,"April",5.55050045495905
1877,"E.",5.45950864422202
1877,"SATURDAY",5.36851683348499
1877,"May",5.36851683348499
1877,"W.",5.27752502274795
1877,"Straits",4.91355777979982
1877,"June",4.82256596906278
1877,"July",4.73157415832575
1877,"Bangkok",4.54959053685168
1877,"In",4.54959053685168
1877,"barque",4.45859872611465
1877,"March",4.36760691537762
1877,"ITEMS",4.27661510464058
1877,"STRAITS",4.27661510464058
1877,"Acting",4.18562329390355
1877,"For",4.18562329390355
1877,"Colonial",4.18562329390355
1877,"A.",4.18562329390355
1877,"His",4.09463148316652
1877,"th",4.09463148316652
1877,"J.",4.00363967242948
1877,"SHIPPING",3.91264786169245
1877,"P.",3.91264786169245
1877,"mails",3.91264786169245
1877,"Government",3.91264786169245
1877,"HARBOUR",3.82165605095541
1877,"Departures",3.82165605095541
1877,"papers",3.82165605095541
1877,"JAVA",3.73066424021838
1877,"letter",3.63967242948135
1877,"Monday",3.63967242948135
1877,"VARIORUM",3.63967242948135
1877,"Gazette",3.54868061874431
1877,"tbe",3.54868061874431
1877,"ii",3.54868061874431
1877,"left",3.45768880800728
1877,"Honble",3.45768880800728
1877,"consignees",3.45768880800728
1877,"time",3.36669699727025
1877,"TIMES",3.36669699727025
1877,"alongside",3.36669699727025
1877,"ultimo",3.36669699727025
1877,"Manila",3.36669699727025
1877,"m.",3.36669699727025
1877,"made",3.36669699727025
1877,"Mr",3.27570518653321
1877,"Sarawak",3.27570518653321
1877,"Sunday",3.27570518653321
1877,"Chinese",3.27570518653321
1877,"Malacca",3.18471337579618
1877,"August",3.18471337579618
1877,"Dutch",3.18471337579618
1877,"report",3.18471337579618
1877,"Arrivals",3.09372156505914
1877,"mail",3.09372156505914
1877,"dates",3.09372156505914
1877,"O.",3.00272975432211
1877,"Tuesday",3.00272975432211
1877,"Saigon",3.00272975432211
1877,"Batavia",3.00272975432211
1877,"T.",3.00272975432211
1877,"Shanghai",3.00272975432211
1877,"iv",3.00272975432211
1877,"day",3.00272975432211
1877,"intelligence",3.00272975432211
1877,"Thk",2.91173794358508
1877,"Co.",2.91173794358508
1877,"MARCH",2.82074613284804
1877,"ami",2.82074613284804
1877,"held",2.82074613284804
1877,"str",2.82074613284804
1877,"new",2.82074613284804
1877,"General",2.82074613284804
1877,"NEWS",2.82074613284804
1877,"Sib",2.72975432211101
1877,"issue",2.72975432211101
1877,"public",2.72975432211101
1877,"Secretary",2.72975432211101
1877,"late",2.72975432211101
1877,"AND",2.72975432211101
1877,"Chief",2.63876251137398
1877,"Governor",2.63876251137398
1877,"N.",2.54777070063694
1877,"received",2.54777070063694
1877,"first",2.54777070063694
1877,"C.",2.54777070063694
1877,"Municipal",2.54777070063694
1877,"leave",2.45677888989991
1877,"Ist",2.45677888989991
1877,"Council",2.45677888989991
1877,"wharf",2.45677888989991
1877,"ship",2.45677888989991
1877,"APRIL",2.45677888989991
1877,"meeting",2.45677888989991
1877,"acknowledged",2.45677888989991
1877,"LETTER",2.36578707916288
1877,"I.",2.36578707916288
1877,"R.",2.36578707916288
1877,"translated",2.36578707916288
1877,"aud",2.36578707916288
1877,"Java",2.36578707916288
1877,"FRIDAY",2.36578707916288
1877,"Cos",2.36578707916288
1877,"German",2.36578707916288
1877,"passengers",2.27479526842584
1877,"Tin",2.27479526842584
1877,"dated",2.27479526842584
1877,"Commissioners",2.27479526842584
1877,"published",2.27479526842584
1877,"COUNCIL",2.27479526842584
1877,"to-day",2.27479526842584
1877,"Justice",2.27479526842584
1877,"MONDAY",2.27479526842584
1877,"Tiik",2.27479526842584
1877,"p.",2.27479526842584
1877,"correspondent",2.27479526842584
1877,"Office",2.18380345768881
1877,"Moar",2.18380345768881
1877,"year",2.18380345768881
1877,"read",2.18380345768881
1877,"Siamese",2.18380345768881
1877,"good",2.18380345768881
1877,"II",2.18380345768881
1877,"requested",2.18380345768881
1877,"MALACCA",2.09281164695177
1877,"Police",2.09281164695177
1877,"Messrs.",2.09281164695177
1877,"SEPTEMBER",2.09281164695177
1877,"little",2.09281164695177
1877,"paid",2.09281164695177
1877,"China",2.09281164695177
1877,"William",2.09281164695177
1877,"ol",2.09281164695177
1877,"THURSDAY",2.09281164695177
1877,"tl",2.00181983621474
1877,"TUESDAY",2.00181983621474
1877,"sth",2.00181983621474
1877,"SUMMARY",2.00181983621474
1877,"afternoon",2.00181983621474
